data-object,variants.sku,variants.prices.key,variants.prices.value.currencyCode,variants.prices.value.type,variants.prices.country,variants.prices.value.fractionDigits,variants.prices.value.centAmount,variants.key,taxCategory.key,key,productType.key,description.en-US,priceMode,productType.typeId,name.en-US,slug.en-US,taxCategory.typeId,attributes.Specs_RockerType,attributes.Specs_Shape,attributes.Specs_FlexRating,attributes.Specs_BindingMountPattern,attributes.Specs_Core-Laminates,attributes.Specs_EdgeTech,attributes.Specs_MadeintheUSA,attributes.Specs_Warranty,attributes.Details_RockerType,attributes.Details_Flex,attributes.Details_Core,attributes.Details_Laminates,attributes.Details_Sidewalls,attributes.Details_Base,attributes.Details_Edges,attributes.Details_Topsheet,attributes.Details_Graphics,attributes.Details_AdditionalFeatures,attributes.Details_BindingCompatibility,attributes.SpecsTable_Size,attributes.SpecsTable_EffectiveEdge,attributes.SpecsTable_TipWidth,attributes.SpecsTable_WaistWidth,attributes.SpecsTable_TailWidth,attributes.SpecsTable_SidecutRadius,attributes.SpecsTable_StanceSetback,attributes.SpecsTable_StanceRange,attributes.SpecsTable_Width,categories,attributes.Details_Shape,attributes.SpecsTable_RiderWeight,attributes.Specs_Athletes,attributes.Details_Proposition65WarningtoCaliforniaConsumers,attributes.Specs_SnowboardAwards,attributes.Specs_Series
variant,SKU-SNW-2904-0002,PriceSNW-2904-0002,USD,centPrecision,US,2,47997,VariantKeySNW-2904-0002,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Stiff,,Carbon-Koroyd--Wood,,,2Years,Cam-OutCamber-Aclassiccambershapewithearlyandsmoothtransitionsintotipandtail-Theresultisafunandresponsiveboardthatturnsonthespotandisforgiving-evenafterthat713-5-landing-,DirectionalAllTerrainFlex-Nitro-smostversatileflexpattern-combiningtheirsignatureallmountainpopwithsmoothresponse-allowingyoutotearuptheentiremountain-,Koroyd-PowerCore-Thelatestincoretechnology-utilizingco-extrudedminiaturetubesverticallyalignedandwelded-Korroyd-isapproximately70-lighterthanstandardbalsawood-withuniqueenergyabsorptionpropertiesandnolossinstrengthorflex-,DiamondLaminates-Well-balancedlayersofcarbonfiberestablishanewlevelinperformance-Moresnapandlivelinessprovideasmooth-powerful-andeffortlessride-,HikePods-HikePodsaddgripunderneaththebindingsinhikemode-makingthoseicytraversesjustabitmorefun-,SinteredSpeedFormulaHDBase-Nitroutilizesanewbasematerialcompoundtoachievehigherabrasionresistance-increasedwaxabsorption-andhigheron-snowspeeds-,,,GraphicsbyPaulBrown,Tip-n-TailLocks,,152,1035,284,242,274,8-2--7-4,25,484-636,Mid-Wide,Advanced-ExpertKey;NitroKey;adult-maleKey;SplitboardingKey,ProgressiveSidecut-Alargerradiusinthefront-blendedintoatighteronetowardsthetail-Theprogressivesidecutmakesacceleratingoutofturnsabreeze-whilemaintainingacatch-freenosearea-,110--,,,,
variant,SKU-SNW-2904-0003,PriceSNW-2904-0003,USD,centPrecision,US,2,47997,VariantKeySNW-2904-0003,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Stiff,,Carbon-Koroyd--Wood,,,2Years,Cam-OutCamber-Aclassiccambershapewithearlyandsmoothtransitionsintotipandtail-Theresultisafunandresponsiveboardthatturnsonthespotandisforgiving-evenafterthat713-5-landing-,DirectionalAllTerrainFlex-Nitro-smostversatileflexpattern-combiningtheirsignatureallmountainpopwithsmoothresponse-allowingyoutotearuptheentiremountain-,Koroyd-PowerCore-Thelatestincoretechnology-utilizingco-extrudedminiaturetubesverticallyalignedandwelded-Korroyd-isapproximately70-lighterthanstandardbalsawood-withuniqueenergyabsorptionpropertiesandnolossinstrengthorflex-,DiamondLaminates-Well-balancedlayersofcarbonfiberestablishanewlevelinperformance-Moresnapandlivelinessprovideasmooth-powerful-andeffortlessride-,HikePods-HikePodsaddgripunderneaththebindingsinhikemode-makingthoseicytraversesjustabitmorefun-,SinteredSpeedFormulaHDBase-Nitroutilizesanewbasematerialcompoundtoachievehigherabrasionresistance-increasedwaxabsorption-andhigheron-snowspeeds-,,,GraphicsbyPaulBrown,Tip-n-TailLocks,,156,1065,295,250,285,8-2--7-4,25,484-636,Mid-Wide,Advanced-ExpertKey;NitroKey;adult-maleKey;SplitboardingKey,ProgressiveSidecut-Alargerradiusinthefront-blendedintoatighteronetowardsthetail-Theprogressivesidecutmakesacceleratingoutofturnsabreeze-whilemaintainingacatch-freenosearea-,110--,,,,
variant,SKU-SNW-2904-0004,PriceSNW-2904-0004,USD,centPrecision,US,2,47997,VariantKeySNW-2904-0004,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Stiff,,Carbon-Koroyd--Wood,,,2Years,Cam-OutCamber-Aclassiccambershapewithearlyandsmoothtransitionsintotipandtail-Theresultisafunandresponsiveboardthatturnsonthespotandisforgiving-evenafterthat713-5-landing-,DirectionalAllTerrainFlex-Nitro-smostversatileflexpattern-combiningtheirsignatureallmountainpopwithsmoothresponse-allowingyoutotearuptheentiremountain-,Koroyd-PowerCore-Thelatestincoretechnology-utilizingco-extrudedminiaturetubesverticallyalignedandwelded-Korroyd-isapproximately70-lighterthanstandardbalsawood-withuniqueenergyabsorptionpropertiesandnolossinstrengthorflex-,DiamondLaminates-Well-balancedlayersofcarbonfiberestablishanewlevelinperformance-Moresnapandlivelinessprovideasmooth-powerful-andeffortlessride-,HikePods-HikePodsaddgripunderneaththebindingsinhikemode-makingthoseicytraversesjustabitmorefun-,SinteredSpeedFormulaHDBase-Nitroutilizesanewbasematerialcompoundtoachievehigherabrasionresistance-increasedwaxabsorption-andhigheron-snowspeeds-,,,GraphicsbyPaulBrown,Tip-n-TailLocks,,160,1100,302,256,293,8-2--7-4,25,508-661,Mid-Wide,Advanced-ExpertKey;NitroKey;adult-maleKey;SplitboardingKey,ProgressiveSidecut-Alargerradiusinthefront-blendedintoatighteronetowardsthetail-Theprogressivesidecutmakesacceleratingoutofturnsabreeze-whilemaintainingacatch-freenosearea-,130--,,,,
variant,SKU-SNW-2904-0005,PriceSNW-2904-0005,USD,centPrecision,US,2,47997,VariantKeySNW-2904-0005,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Stiff,,Carbon-Koroyd--Wood,,,2Years,Cam-OutCamber-Aclassiccambershapewithearlyandsmoothtransitionsintotipandtail-Theresultisafunandresponsiveboardthatturnsonthespotandisforgiving-evenafterthat713-5-landing-,DirectionalAllTerrainFlex-Nitro-smostversatileflexpattern-combiningtheirsignatureallmountainpopwithsmoothresponse-allowingyoutotearuptheentiremountain-,Koroyd-PowerCore-Thelatestincoretechnology-utilizingco-extrudedminiaturetubesverticallyalignedandwelded-Korroyd-isapproximately70-lighterthanstandardbalsawood-withuniqueenergyabsorptionpropertiesandnolossinstrengthorflex-,DiamondLaminates-Well-balancedlayersofcarbonfiberestablishanewlevelinperformance-Moresnapandlivelinessprovideasmooth-powerful-andeffortlessride-,HikePods-HikePodsaddgripunderneaththebindingsinhikemode-makingthoseicytraversesjustabitmorefun-,SinteredSpeedFormulaHDBase-Nitroutilizesanewbasematerialcompoundtoachievehigherabrasionresistance-increasedwaxabsorption-andhigheron-snowspeeds-,,,GraphicsbyPaulBrown,Tip-n-TailLocks,,164,1140,304,257,295,8-5--7-7,25,508-661,Mid-Wide,Advanced-ExpertKey;NitroKey;adult-maleKey;SplitboardingKey,ProgressiveSidecut-Alargerradiusinthefront-blendedintoatighteronetowardsthetail-Theprogressivesidecutmakesacceleratingoutofturnsabreeze-whilemaintainingacatch-freenosearea-,155--,,,,
master,SKU-SNW-3704,PriceSNW-3704,USD,centPrecision,US,2,49599,VariantKeySNW-3704,SnowboardTaxKey,KeySnowboard00197,SnowboardProductTypeKey,"The Never Summer Proto Slinger Snowboard looks normal enough, but when the chips are down it comes out firing. Softer flexing and just what the doctor orders for jibby fun all the way down the line, the Proto Slinger uses Shock Wave Rocker Camber and the proven Never Summer Superlight Wood Core and provides excellent soft snow performance as well as a forgiving platform for park progression.",Embedded,product-type,Never Summer Proto Slinger ,Never-Summer-Proto-Slinger-Snowboard-2024,tax-category,Camber-Rocker-Camber,Asymmetrical-TrueTwin,Soft,2x4,Carbon-Wood,,Yes,3Years,ShockWaveRockerCamber-ShockWaveRockerCambergivesyoutheshockofexplosivepowerandthefluidfeelofridingawave-SWRCfeatureslongercamberareasunderthebindingsforhugepopandvicelikestabilitywithasmallerrockerareainbetweenthatretainsquickturninitiationandflotation-ThehallmarksofthepatentedRockerCamberProfile-,FlexRating-4-1Soft-10Stiff-,NSSuperlightWoodCore-NeverSummerusesacustomblendofwoodspeciesthatwascreatedtobethelightestweightyetdurablecoreonthemarket-TheNSSuperlightWoodCoreisCNCsandedinthecustomwoodworkingfacilitytoafractionofamillimeter-Atailoredflexisperfected-givingtheirsnowboardsunequaledperformance-,CarbonVXRLaminateTechnology-CarbonVXRextendscarbonfiberV-soutfromtheinsertstotheeffectiveedgeforquickresponsewhilestiffeningtheboardtorsionally-Additionally-V-sarepositionedtotheendsoftheboardprovidingmaximumboostandpopwhenloadedup-Thisisanideallayuptotransferenergytotheendoftheeffectiveedge-tip-tailandstillgivetheboardasoftermoreforgivingmid-flexfortorsionalcontrol-,SinteredP-TexSidewalls-NeverSummerwasthefirstsnowboardcompanytouseandperfectSinteredP-TexSidewalls-andthey-veneverseenonecrack-UnlikeconventionalABSsidewallsthathaveatendencytocrackincoldertemperatures-SinteredP-TexSidewallsmaintaintheirintegrityatanytemperature-,DurasurfXTSintered5501Base-CrownPlasticshasdevelopedanexclusive-superfast-durablesinteredbasespecificallyforhigherendboards-JusttherightamountofgraphitehasbeenaddedmakingtheDurasurfXTSintered5501BasethefastestNeverSummerhaseverused-,FullWrapMetalEdge,PremiumCoextrudedPolymerTopsheet-ThePremiumTopsheetisadurable-lightweight-scratchandchipresistantfiberbackedthermoplastic-Thepremiumtopsheetsalsoprovidemoregripthanothertopsheetmaterials-workingasabuilt-instomppad-,,,2x4InsertPattern,149,1130,292,247,292,7-35--6-57,,,Regular,Intermediate-AdvancedKey;NeverSummerKey;adult-maleKey;FreestyleKey;All-MountainKey,AsymVarioPowerGripSidecut-VarioPowerGripSidecututilizesmultipleradiicreatingextracontactpointstoenhanceedgehold-Aflatsectionintherockerareaprovidesabroadcontactpointwhenflexed-butallowstheboardtotrackstraightandnotcatchwhenunbent-Flankingthisstraightsectionaretwoshallowradii-whichprovidethesecondandthirdcontactpoints-Towardstheendsofthesidecutaredeepradiiwhichrenderquickturninitiationandthefinalcontactpoints-TheasymmetricalversionoftheVariosidecutputsalongerradiusonthetoesideandashorterradiusontheheelside-,,SamKlein,,,
variant,SKU-SNW-3704-0001,PriceSNW-3704-0001,USD,centPrecision,US,2,49599,VariantKeySNW-3704-0001,SnowboardTaxKey,,,,,,,,,Camber-Rocker-Camber,Asymmetrical-TrueTwin,Soft,2x4,Carbon-Wood,,Yes,3Years,ShockWaveRockerCamber-ShockWaveRockerCambergivesyoutheshockofexplosivepowerandthefluidfeelofridingawave-SWRCfeatureslongercamberareasunderthebindingsforhugepopandvicelikestabilitywithasmallerrockerareainbetweenthatretainsquickturninitiationandflotation-ThehallmarksofthepatentedRockerCamberProfile-,FlexRating-4-1Soft-10Stiff-,NSSuperlightWoodCore-NeverSummerusesacustomblendofwoodspeciesthatwascreatedtobethelightestweightyetdurablecoreonthemarket-TheNSSuperlightWoodCoreisCNCsandedinthecustomwoodworkingfacilitytoafractionofamillimeter-Atailoredflexisperfected-givingtheirsnowboardsunequaledperformance-,CarbonVXRLaminateTechnology-CarbonVXRextendscarbonfiberV-soutfromtheinsertstotheeffectiveedgeforquickresponsewhilestiffeningtheboardtorsionally-Additionally-V-sarepositionedtotheendsoftheboardprovidingmaximumboostandpopwhenloadedup-Thisisanideallayuptotransferenergytotheendoftheeffectiveedge-tip-tailandstillgivetheboardasoftermoreforgivingmid-flexfortorsionalcontrol-,SinteredP-TexSidewalls-NeverSummerwasthefirstsnowboardcompanytouseandperfectSinteredP-TexSidewalls-andthey-veneverseenonecrack-UnlikeconventionalABSsidewallsthathaveatendencytocrackincoldertemperatures-SinteredP-TexSidewallsmaintaintheirintegrityatanytemperature-,DurasurfXTSintered5501Base-CrownPlasticshasdevelopedanexclusive-superfast-durablesinteredbasespecificallyforhigherendboards-JusttherightamountofgraphitehasbeenaddedmakingtheDurasurfXTSintered5501BasethefastestNeverSummerhaseverused-,FullWrapMetalEdge,PremiumCoextrudedPolymerTopsheet-ThePremiumTopsheetisadurable-lightweight-scratchandchipresistantfiberbackedthermoplastic-Thepremiumtopsheetsalsoprovidemoregripthanothertopsheetmaterials-workingasabuilt-instomppad-,,,2x4InsertPattern,149,1130,292,247,292,7-35--6-57,,,Regular,Intermediate-AdvancedKey;NeverSummerKey;adult-maleKey;FreestyleKey;All-MountainKey,AsymVarioPowerGripSidecut-VarioPowerGripSidecututilizesmultipleradiicreatingextracontactpointstoenhanceedgehold-Aflatsectionintherockerareaprovidesabroadcontactpointwhenflexed-butallowstheboardtotrackstraightandnotcatchwhenunbent-Flankingthisstraightsectionaretwoshallowradii-whichprovidethesecondandthirdcontactpoints-Towardstheendsofthesidecutaredeepradiiwhichrenderquickturninitiationandthefinalcontactpoints-TheasymmetricalversionoftheVariosidecutputsalongerradiusonthetoesideandashorterradiusontheheelside-,,SamKlein,,,
variant,SKU-SNW-3704-0002,PriceSNW-3704-0002,USD,centPrecision,US,2,49599,VariantKeySNW-3704-0002,SnowboardTaxKey,,,,,,,,,Camber-Rocker-Camber,Asymmetrical-TrueTwin,Soft,2x4,Carbon-Wood,,Yes,3Years,ShockWaveRockerCamber-ShockWaveRockerCambergivesyoutheshockofexplosivepowerandthefluidfeelofridingawave-SWRCfeatureslongercamberareasunderthebindingsforhugepopandvicelikestabilitywithasmallerrockerareainbetweenthatretainsquickturninitiationandflotation-ThehallmarksofthepatentedRockerCamberProfile-,FlexRating-4-1Soft-10Stiff-,NSSuperlightWoodCore-NeverSummerusesacustomblendofwoodspeciesthatwascreatedtobethelightestweightyetdurablecoreonthemarket-TheNSSuperlightWoodCoreisCNCsandedinthecustomwoodworkingfacilitytoafractionofamillimeter-Atailoredflexisperfected-givingtheirsnowboardsunequaledperformance-,CarbonVXRLaminateTechnology-CarbonVXRextendscarbonfiberV-soutfromtheinsertstotheeffectiveedgeforquickresponsewhilestiffeningtheboardtorsionally-Additionally-V-sarepositionedtotheendsoftheboardprovidingmaximumboostandpopwhenloadedup-Thisisanideallayuptotransferenergytotheendoftheeffectiveedge-tip-tailandstillgivetheboardasoftermoreforgivingmid-flexfortorsionalcontrol-,SinteredP-TexSidewalls-NeverSummerwasthefirstsnowboardcompanytouseandperfectSinteredP-TexSidewalls-andthey-veneverseenonecrack-UnlikeconventionalABSsidewallsthathaveatendencytocrackincoldertemperatures-SinteredP-TexSidewallsmaintaintheirintegrityatanytemperature-,DurasurfXTSintered5501Base-CrownPlasticshasdevelopedanexclusive-superfast-durablesinteredbasespecificallyforhigherendboards-JusttherightamountofgraphitehasbeenaddedmakingtheDurasurfXTSintered5501BasethefastestNeverSummerhaseverused-,FullWrapMetalEdge,PremiumCoextrudedPolymerTopsheet-ThePremiumTopsheetisadurable-lightweight-scratchandchipresistantfiberbackedthermoplastic-Thepremiumtopsheetsalsoprovidemoregripthanothertopsheetmaterials-workingasabuilt-instomppad-,,,2x4InsertPattern,153,1170,295,250,295,7-83--7-01,,,Regular,Intermediate-AdvancedKey;NeverSummerKey;adult-maleKey;FreestyleKey;All-MountainKey,AsymVarioPowerGripSidecut-VarioPowerGripSidecututilizesmultipleradiicreatingextracontactpointstoenhanceedgehold-Aflatsectionintherockerareaprovidesabroadcontactpointwhenflexed-butallowstheboardtotrackstraightandnotcatchwhenunbent-Flankingthisstraightsectionaretwoshallowradii-whichprovidethesecondandthirdcontactpoints-Towardstheendsofthesidecutaredeepradiiwhichrenderquickturninitiationandthefinalcontactpoints-TheasymmetricalversionoftheVariosidecutputsalongerradiusonthetoesideandashorterradiusontheheelside-,,SamKlein,,,
variant,SKU-SNW-3704-0003,PriceSNW-3704-0003,USD,centPrecision,US,2,49599,VariantKeySNW-3704-0003,SnowboardTaxKey,,,,,,,,,Camber-Rocker-Camber,Asymmetrical-TrueTwin,Soft,2x4,Carbon-Wood,,Yes,3Years,ShockWaveRockerCamber-ShockWaveRockerCambergivesyoutheshockofexplosivepowerandthefluidfeelofridingawave-SWRCfeatureslongercamberareasunderthebindingsforhugepopandvicelikestabilitywithasmallerrockerareainbetweenthatretainsquickturninitiationandflotation-ThehallmarksofthepatentedRockerCamberProfile-,FlexRating-4-1Soft-10Stiff-,NSSuperlightWoodCore-NeverSummerusesacustomblendofwoodspeciesthatwascreatedtobethelightestweightyetdurablecoreonthemarket-TheNSSuperlightWoodCoreisCNCsandedinthecustomwoodworkingfacilitytoafractionofamillimeter-Atailoredflexisperfected-givingtheirsnowboardsunequaledperformance-,CarbonVXRLaminateTechnology-CarbonVXRextendscarbonfiberV-soutfromtheinsertstotheeffectiveedgeforquickresponsewhilestiffeningtheboardtorsionally-Additionally-V-sarepositionedtotheendsoftheboardprovidingmaximumboostandpopwhenloadedup-Thisisanideallayuptotransferenergytotheendoftheeffectiveedge-tip-tailandstillgivetheboardasoftermoreforgivingmid-flexfortorsionalcontrol-,SinteredP-TexSidewalls-NeverSummerwasthefirstsnowboardcompanytouseandperfectSinteredP-TexSidewalls-andthey-veneverseenonecrack-UnlikeconventionalABSsidewallsthathaveatendencytocrackincoldertemperatures-SinteredP-TexSidewallsmaintaintheirintegrityatanytemperature-,DurasurfXTSintered5501Base-CrownPlasticshasdevelopedanexclusive-superfast-durablesinteredbasespecificallyforhigherendboards-JusttherightamountofgraphitehasbeenaddedmakingtheDurasurfXTSintered5501BasethefastestNeverSummerhaseverused-,FullWrapMetalEdge,PremiumCoextrudedPolymerTopsheet-ThePremiumTopsheetisadurable-lightweight-scratchandchipresistantfiberbackedthermoplastic-Thepremiumtopsheetsalsoprovidemoregripthanothertopsheetmaterials-workingasabuilt-instomppad-,,,2x4InsertPattern,156,1190,298,253,298,8-81--7-36,,,Regular,Intermediate-AdvancedKey;NeverSummerKey;adult-maleKey;FreestyleKey;All-MountainKey,AsymVarioPowerGripSidecut-VarioPowerGripSidecututilizesmultipleradiicreatingextracontactpointstoenhanceedgehold-Aflatsectionintherockerareaprovidesabroadcontactpointwhenflexed-butallowstheboardtotrackstraightandnotcatchwhenunbent-Flankingthisstraightsectionaretwoshallowradii-whichprovidethesecondandthirdcontactpoints-Towardstheendsofthesidecutaredeepradiiwhichrenderquickturninitiationandthefinalcontactpoints-TheasymmetricalversionoftheVariosidecutputsalongerradiusonthetoesideandashorterradiusontheheelside-,,SamKlein,,,
master,SKU-SNW-3128,PriceSNW-3128,USD,centPrecision,US,2,41999,VariantKeySNW-3128,SnowboardTaxKey,KeySnowboard00198,SnowboardProductTypeKey,"If Michelangelo designed freeride snowboards, his notebook would probably be filled with sketches of the GNU Barrett C3 Snowboard. This board is freeride perfection, with an aggressive C3 profile, directional shape, and firm flex delivering a fast, stable ride and scalpel-like precision. If you're pushing the boundaries in committing terrain, the Barrett has exactly what you need.",Embedded,product-type,GNU Barrett C3 ,GNU-Barrett-C3-Snowboard---Women-s-2024,tax-category,Camber-Rocker-Camber,Directional,Stiff,2x4,Carbon-Wood,Magne-Traction,Yes,1Year,C3Camber-Aggressivedominantcamberzonesouttothecontactscombinedwithmildrockerbetweenyourfeet-SubtleBananarockergivesfreestylefreedomwithmaximumend-to-endstabilityforbig-high-speedlines-Foraggressive-skilledriders-,Medium-FirmFlex,GLite3FCSCertifiedAspen-PaulowniaCore-Lightest-stronger-andmostpoppy-,Triaxial-BiaxialFiberglass-Strongandpoppy,UHMWSidewalls-Toughandfast,EcoSinteredKnife-cutBase-Fast-tough-andholdswax-,ProgressiveProMagne-Traction--Directionalserratededgetech-Acombinationofradialentryside-cutandstrategicallylocatededgeserrationsprovidesmoothentryandpowerful-finlike-edgeholdinthetail-,EcoSublimatedPolyTop-Toughandenvironmentallynice-,ArtbyBarrettChristy,MervinMade-HandmadeattheMervinFactoryinWashington-USAwithzerohazardouswaste-,2x4Inserts,146,1100,278,241,275,8,1-5,17-22,Regular,Advanced-ExpertKey;GNUKey;adult-femaleKey;All-MountainKey;FreerideKey,,,BarrettChristy,,,
variant,SKU-SNW-3128-0001,PriceSNW-3128-0001,USD,centPrecision,US,2,41999,VariantKeySNW-3128-0001,SnowboardTaxKey,,,,,,,,,Camber-Rocker-Camber,Directional,Stiff,2x4,Carbon-Wood,Magne-Traction,Yes,1Year,C3Camber-Aggressivedominantcamberzonesouttothecontactscombinedwithmildrockerbetweenyourfeet-SubtleBananarockergivesfreestylefreedomwithmaximumend-to-endstabilityforbig-high-speedlines-Foraggressive-skilledriders-,Medium-FirmFlex,GLite3FCSCertifiedAspen-PaulowniaCore-Lightest-stronger-andmostpoppy-,Triaxial-BiaxialFiberglass-Strongandpoppy,UHMWSidewalls-Toughandfast,EcoSinteredKnife-cutBase-Fast-tough-andholdswax-,ProgressiveProMagne-Traction--Directionalserratededgetech-Acombinationofradialentryside-cutandstrategicallylocatededgeserrationsprovidesmoothentryandpowerful-finlike-edgeholdinthetail-,EcoSublimatedPolyTop-Toughandenvironmentallynice-,ArtbyBarrettChristy,MervinMade-HandmadeattheMervinFactoryinWashington-USAwithzerohazardouswaste-,2x4Inserts,146,1100,278,241,275,8,1-5,17-22,Regular,Advanced-ExpertKey;GNUKey;adult-femaleKey;All-MountainKey;FreerideKey,,,BarrettChristy,,,
variant,SKU-SNW-3128-0002,PriceSNW-3128-0002,USD,centPrecision,US,2,41999,VariantKeySNW-3128-0002,SnowboardTaxKey,,,,,,,,,Camber-Rocker-Camber,Directional,Stiff,2x4,Carbon-Wood,Magne-Traction,Yes,1Year,C3Camber-Aggressivedominantcamberzonesouttothecontactscombinedwithmildrockerbetweenyourfeet-SubtleBananarockergivesfreestylefreedomwithmaximumend-to-endstabilityforbig-high-speedlines-Foraggressive-skilledriders-,Medium-FirmFlex,GLite3FCSCertifiedAspen-PaulowniaCore-Lightest-stronger-andmostpoppy-,Triaxial-BiaxialFiberglass-Strongandpoppy,UHMWSidewalls-Toughandfast,EcoSinteredKnife-cutBase-Fast-tough-andholdswax-,ProgressiveProMagne-Traction--Directionalserratededgetech-Acombinationofradialentryside-cutandstrategicallylocatededgeserrationsprovidesmoothentryandpowerful-finlike-edgeholdinthetail-,EcoSublimatedPolyTop-Toughandenvironmentallynice-,ArtbyBarrettChristy,MervinMade-HandmadeattheMervinFactoryinWashington-USAwithzerohazardouswaste-,2x4Inserts,149,1130,281,243,278,8-1,1-5,18-23,Regular,Advanced-ExpertKey;GNUKey;adult-femaleKey;All-MountainKey;FreerideKey,,,BarrettChristy,,,
variant,SKU-SNW-3128-0003,PriceSNW-3128-0003,USD,centPrecision,US,2,41999,VariantKeySNW-3128-0003,SnowboardTaxKey,,,,,,,,,Camber-Rocker-Camber,Directional,Stiff,2x4,Carbon-Wood,Magne-Traction,Yes,1Year,C3Camber-Aggressivedominantcamberzonesouttothecontactscombinedwithmildrockerbetweenyourfeet-SubtleBananarockergivesfreestylefreedomwithmaximumend-to-endstabilityforbig-high-speedlines-Foraggressive-skilledriders-,Medium-FirmFlex,GLite3FCSCertifiedAspen-PaulowniaCore-Lightest-stronger-andmostpoppy-,Triaxial-BiaxialFiberglass-Strongandpoppy,UHMWSidewalls-Toughandfast,EcoSinteredKnife-cutBase-Fast-tough-andholdswax-,ProgressiveProMagne-Traction--Directionalserratededgetech-Acombinationofradialentryside-cutandstrategicallylocatededgeserrationsprovidesmoothentryandpowerful-finlike-edgeholdinthetail-,EcoSublimatedPolyTop-Toughandenvironmentallynice-,ArtbyBarrettChristy,MervinMade-HandmadeattheMervinFactoryinWashington-USAwithzerohazardouswaste-,2x4Inserts,152,1160,286,245,282,8-1,1-5,18-23,Regular,Advanced-ExpertKey;GNUKey;adult-femaleKey;All-MountainKey;FreerideKey,,,BarrettChristy,,,
